customer_id,loan_id,application_date,term,disbursed_date,loanamount,paid_date,is_disbursed
6192gi62zx9g219i5i091x97,loan_1218098,2022-03-02 08:07:00,8.0,2022/03/02,4817.27,,True
6225360g0xgi76075h5z9zzi,loan_5676719,2022-03-06 16:35:00,8.0,2022/03/06,4670.54,,True
61y45332996825i7455hxy51,loan_6870200,2022-02-11 01:20:00,6.0,2022/02/11,2638.439,,True
5713z05721i552x4804357zh,loan_7325335,2022-03-13 13:43:00,8.0,2022/03/13,1984.14,,True
61hy64i854z7yyzi4185z837,loan_3941446,2022-01-13 10:34:00,6.0,2022/01/13,4777.2295,2022/03/30,True
6165065187y17yy1h44ix448,loan_2785191,2021-10-22 21:34:00,1.0,2021/10/22,2091.304,2021/10/29,True
61409yy65g9x6430y403x048,loan_0373081,2021-11-13 12:07:00,8.0,2021/11/13,4412.3755,2022/02/27,True
616xi74719ix6i9y0zi110h9,loan_6573795,2022-04-13 00:00:00,6.0,2022/04/13,1353.4273,,True
623126i2942ii84x15i4h849,loan_9716903,2022-03-15 17:53:00,6.0,2022/03/15,1460.0,,True
626zgi1288zxx223z5791xi5,loan_8198249,2022-04-28 11:21:00,4.0,2022/04/28,741.68,,True
5h68z25h9gz0xxiiy1g51926,loan_4568122,2021-12-27 19:34:00,6.0,2021/12/27,876.0,2022/03/21,True
6191888i86h9x063995x016z,loan_1525352,2021-12-23 21:49:00,6.0,2021/12/23,1275.31,2022/04/09,True
6176ziziig1hh684hg1x9574,loan_6285611,2022-01-25 16:57:00,4.0,,446.76,,False
593i5i16i21179gy17h0484h,loan_8052814,2022-01-29 12:00:00,6.0,2022/01/29,2102.619,,True
5730993z50x8786245gy2yx3,loan_0739545,2022-02-26 13:35:00,8.0,2022/02/26,919.143,,True
6195y5i5g8y0ix47791zh4g4,loan_4581997,2021-11-17 21:22:00,6.0,2021/11/17,2205.9286,,True
61h31446i1661hz53y8gz414,loan_0014853,2022-04-07 22:07:00,6.0,2022/04/07,1858.0617,,True
61y94h4066g6hi0y3iz42452,loan_3316261,2022-02-26 22:27:00,6.0,2022/02/26,2244.75,,True
618y7h9h6534xg14h3hz4160,loan_3643346,2021-11-11 21:16:00,8.0,2021/11/11,2561.8255,2021/11/29,True
61yzhg0zh0i04i53927yy0xy,loan_4905085,2022-01-13 15:43:00,6.0,2022/01/13,1116.243,2022/04/02,True
6197y3hi31zh92y38z7xyyyi,loan_5553292,2021-11-19 12:36:00,8.0,2021/11/19,3558.2755,2022/03/16,True
618zy0g540ix950058772y96,loan_0722709,2022-04-05 21:26:00,6.0,2022/04/05,1371.816,,True
619h9994345g2i2695y6923i,loan_6795928,2021-11-23 20:03:00,8.0,2021/11/23,1232.2765,,True
61y3i3x93g0hx7hii21i6z11,loan_5380402,2021-12-22 21:58:00,6.0,2021/12/22,4379.27,,True
61gzy15234izgzx46085y2x4,loan_0809580,2022-04-13 12:23:00,6.0,2022/04/13,3302.52,,True
617i64z14728z4y98z2x0780,loan_5455497,2021-11-28 19:23:00,1.0,2021/11/28,311.4545,,True
61686gx2045g483h23g77y87,loan_1998324,2021-10-15 12:54:00,1.0,2021/10/15,4625.864,2021/10/28,True
619y1y0i306g9i4i4129x250,loan_2463061,2022-03-01 03:00:00,4.0,2022/03/01,948.27,2022/04/21,True
61970ihy30g91384iy803i0i,loan_3269044,2021-11-18 20:45:00,4.0,2021/11/18,1459.416,2022/01/15,True
624i8y4i648964iizg52yxi1,loan_8113201,2022-04-07 20:32:00,8.0,2022/04/07,4561.04,,True
6244984i6h98291ixxgyz8y9,loan_8680597,2022-03-30 11:50:00,8.0,2022/03/30,4050.77,,True
618g65g2x958xx544h2g418h,loan_9360423,2022-04-27 14:29:00,6.0,2022/04/27,2667.42,,True
6189yx1g55z984z8x4yh6216,loan_3160338,2021-11-15 21:20:00,8.0,2021/11/15,5313.451,2021/12/23,True
61yi3y4yg592g9x253y243i7,loan_6975036,2022-01-23 11:00:00,6.0,2022/01/23,765.77,2022/04/18,True
617g16i4i14y6458y8hh504y,loan_1351494,2022-04-21 21:20:00,6.0,,11092.35,,False
620004y1h33i435603436710,loan_5453859,2022-02-16 15:51:00,6.0,2022/02/16,1313.27,,True
617z0gz6h6z2296973h7x6yy,loan_0807341,2022-03-20 15:39:00,8.0,2022/03/20,1342.47,,True
61904ggg1581yg3ig93zz924,loan_7382146,2022-04-23 11:16:00,1.0,2022/04/23,6132.0,2022/04/28,True
6187185h3i9zzxh9gi9908gx,loan_0909153,2022-04-07 21:22:00,6.0,2022/04/07,1997.28,,True
6216hg96929g1igy23zh753x,loan_3367474,2022-02-23 19:12:00,8.0,2022/02/23,1168.0,,True
6170z45yhzg11z03y968945i,loan_4170489,2021-10-20 18:21:00,4.0,2021/10/20,1203.3612,2021/12/17,True
6199zi66yz7y06yh9668g6x4,loan_9429850,2021-11-20 20:31:00,8.0,2021/11/20,1787.77,,True
618g395izy428119iz62z3y0,loan_9064275,2021-11-26 16:40:00,4.0,2021/11/26,711.75,2022/01/11,True
61g27176869480zhz3g6iz41,loan_5447397,2021-12-17 13:23:00,12.0,2021/12/17,5397.7295,,True
615908582851z864ziigh96h,loan_3498045,2021-10-08 14:56:00,12.0,2021/10/08,8970.24,,True
616hgg7x5y9z8zz671558yz6,loan_7133360,2021-11-30 23:20:00,8.0,2021/11/30,4602.1755,2022/03/21,True
618gxg8354160h85i8948304,loan_8458035,2021-11-10 11:03:00,6.0,2021/11/10,4032.7755,2022/02/14,True
618g8xy20h315943z057277h,loan_2909059,2021-12-12 05:03:00,6.0,2021/12/12,3386.616,2022/03/15,True
6196ixg43xy1498z21i241y8,loan_8889939,2021-11-18 19:32:00,8.0,2021/11/18,3629.4943,2022/03/15,True
6190699zh3xyi8xxy4hi2832,loan_5445150,2022-02-06 13:44:00,4.0,2022/02/06,699.34,2022/03/30,True
61926684yhiz8x11xh3710xz,loan_5468686,2022-01-12 13:32:00,8.0,2022/01/12,2261.905,,True
5iz76i7x08yzzy82939g5yz4,loan_4109759,2022-03-26 19:12:00,8.0,2022/03/26,3649.27,,True
6197xyg1i12878505hh94i07,loan_3280070,2021-11-29 17:07:00,8.0,2021/11/29,3774.6475,2022/03/30,True
61z09ii811h6g0482x3yzixy,loan_2539684,2022-03-20 23:48:00,6.0,2022/03/20,944.766,,True
626g5ggx9z8gx82616655x3y,loan_2311468,2022-04-29 17:03:00,6.0,2022/04/29,1181.432,,True
618y152z0h32104993zyzhyg,loan_7780997,2021-11-10 12:53:00,8.0,2021/11/10,4744.5255,,True
6170572ghy4965zx92z65299,loan_8895172,2021-12-31 13:41:00,6.0,2021/12/31,7225.54,2022/01/24,True
61zy2xgg7yizy6ig7x66813i,loan_0358417,2022-04-25 12:02:00,6.0,2022/04/25,1093.54,,True
618xh76z71h25xg4zzh2g621,loan_4966034,2021-12-01 13:00:00,4.0,2021/12/01,604.44,,True
61857gg5y68zz00i937x321g,loan_4311992,2022-01-15 21:42:00,6.0,2022/01/15,1750.832,2022/04/13,True
620izh1zy01hg4624z77gx8x,loan_2650956,2022-04-28 22:11:00,6.0,2022/04/28,2219.2,,True
61930h87082094i6zghgz53h,loan_1939761,2022-02-17 13:16:00,6.0,2022/02/17,800.08,,True
60i776y51gx5713y0y2zx323,loan_7657910,2021-11-14 20:00:00,8.0,2021/11/14,4207.3915,2022/03/15,True
5ii352i912hyx47hx3g3316x,loan_5545737,2021-10-28 10:35:00,8.0,2021/10/28,4118.733,2022/02/28,True
61zx9y66xx40z7iiighy7h54,loan_9493215,2021-12-10 14:46:00,6.0,2021/12/10,3037.3475,,True
618xx677yy496x3479688007,loan_2460139,2021-12-19 06:12:00,4.0,,1204.646,,False
61914x3z4z0h3y3hy8582y17,loan_4153354,2021-11-14 11:58:00,6.0,2021/11/14,1095.0,2022/02/15,True
61i742i7336h297z67370iiz,loan_7747420,2022-01-30 20:20:00,4.0,2022/01/30,583.27,2022/03/30,True
617zzgi44x2869yyz80x890z,loan_6914519,2021-11-18 16:31:00,6.0,2021/11/18,858.2756,2022/01/14,True
618y4x918927x8hxz0ggh386,loan_4944524,2022-01-05 21:56:00,8.0,2022/01/05,1715.5,2022/03/03,True
618y55i4859658y1906g61h8,loan_6128989,2022-03-30 19:56:00,8.0,2022/03/30,2037.138,,True
61gigihzh58z114y206zg533,loan_8640928,2021-12-19 17:27:00,6.0,2021/12/19,4622.1045,2022/03/15,True
620h99158y9y2i7g082976x4,loan_6145410,2022-02-16 19:13:00,8.0,,948.27,,False
61409yy65g9x6430y403x048,loan_8700834,2022-02-22 21:12:00,6.0,,9270.27,,False
618204546x80g86y9x106yz4,loan_9265545,2021-11-02 22:08:00,8.0,2021/11/02,1401.6,,True
61630xx79x393z4898xz520i,loan_7121299,2021-11-11 22:11:00,1.0,2021/11/11,879.7741,2021/11/27,True
614z8xz68789729yi6505841,loan_5890638,2022-04-24 00:44:00,,,5540.7,,False
61g7h490095hgy704g033hh4,loan_6104117,2022-01-17 19:05:00,,,2768.89,,False
616y3xx82y8g807y4250x5x3,loan_8242778,2022-04-16 12:58:00,,,2262.27,,False
61zz91x8h4x039gih68xg1hi,loan_8196835,2021-12-03 18:12:00,,,6492.62,,False
612x85390x5727h371yi8052,loan_0318265,2021-12-17 19:09:00,,,4744.27,,False
6202g579yg19372006i5i68i,loan_6768645,2022-03-01 08:24:00,,,868.408,,False
61gzy15234izgzx46085y2x4,loan_3152066,2022-02-10 12:54:00,,,5802.77,,False
619309959z4y61z235zg7x76,loan_8527766,2021-11-21 00:03:00,8.0,2021/11/21,5473.54,2022/03/27,True
620xii074y39hyg7z9681307,loan_7403026,2022-03-31 07:10:00,,,2171.02,,False
623zg1xh9g33xh5h60x1i40g,loan_8498066,2022-03-23 00:09:00,,,7736.5327,,False
6192z14i974x622z4801h769,loan_2245523,2021-11-15 13:02:00,,,1355.172,,False
61z588i536xg7z283y9h1i90,loan_2112722,2022-03-01 02:56:00,,,2043.27,,False
616hy91587z1h504h3g002g7,loan_7499265,2021-12-07 20:50:00,,,669.41,,False
6187185h3i9zzxh9gi9908gx,loan_4754572,2021-11-30 22:44:00,,,1021.9781,,False
6119x209g0571x8z0i52iyx2,loan_4593154,2021-12-12 04:09:00,,,8759.27,,False
61h548213991967y2727yh2x,loan_1269865,2022-01-06 19:14:00,,,800.81,,False
6220i6xgi14ih8h2365x8y29,loan_5129718,2022-03-05 20:29:00,,,838.04,,False
61ig4i0yz62x1x7g70886ig3,loan_0323795,2022-03-23 20:04:00,,,518.811,,False
61660461gyy3g49028y2zy0g,loan_7311852,2021-11-08 00:43:00,,,7115.31,,False
6192x35h134i8480hzzx2y0z,loan_3791921,2022-01-17 01:33:00,,,5172.78,,False
6249h106302gix31578y06xg,loan_9320179,2022-04-14 18:03:00,,,2539.889,,False
61iy8ghxyxzghz4386534zz5,loan_2572142,2022-03-02 17:37:00,,,1166.54,,False
615958yz22x91xz62002xi7h,loan_8886552,2021-10-17 23:37:00,,,4961.81,,False
6201i4051x2g1gx90z540xyy,loan_6919850,2022-02-07 22:39:00,,,1270.2,,False
619y41999zxz088yix5997z9,loan_9007436,2021-11-23 21:22:00,,,8175.27,,False
5g3x969x815z405794xxi8zi,loan_7174893,2022-04-22 13:20:00,,,1465.84,,False
622x4321g2g198g6gz3xxz24,loan_5576568,2022-03-13 17:49:00,,,5328.27,,False
61g450299gzgyh44zx503z66,loan_1806427,2021-12-29 12:12:00,,,4374.89,,False
61994zigz98x6y893583hixy,loan_9560486,2021-11-30 12:28:00,,,7954.8027,,False
618x37y75g2446h215x79x95,loan_0531198,2022-01-18 12:13:00,,,7664.27,,False
618i3i83i4442297hg37i1g4,loan_2290164,2022-03-09 22:21:00,,,7518.27,,False
6192yz1hy1785337yiyi9xix,loan_9216153,2021-11-15 14:59:00,,,392.74,,False
617zzx7165h09i40z6yh0518,loan_0237046,2022-04-15 21:04:00,,,5283.0173,,False
5g22h10z8683z634z2i318h4,loan_8601421,2021-12-16 22:56:00,,,5401.27,,False
61z642gig8xizg2456031509,loan_4502636,2021-12-23 17:35:00,,,1825.0,,False
6179063ihi27h281hg61581y,loan_8428703,2022-03-13 05:09:00,,,2722.17,,False
6244984i6h98291ixxgyz8y9,loan_2358304,2022-03-31 18:07:00,,,538.0027,,False
61yyi1y70151y063y651x8z7,loan_2583141,2021-12-29 17:46:00,,,1109.6,,False
619674gi8h2191640h0678hi,loan_9651544,2021-11-23 12:34:00,,,6496.27,,False
609x6709x5i464h442i76g9y,loan_2508308,2021-11-27 23:36:00,,,8991.41,,False
619gy0xy52321585h41x0xi3,loan_5618451,2021-11-24 11:43:00,,,5692.54,,False
62200yy3z3835g847i04i119,loan_6811231,2022-04-10 15:12:00,,,3822.9808,,False
61660461gyy3g49028y2zy0g,loan_8409333,2021-11-08 00:02:00,,,8211.04,,False
61g055g865g23324z3x27y7y,loan_0014357,2021-12-11 22:06:00,,,3279.16,,False
617g16i4i14y6458y8hh504y,loan_5261619,2022-02-24 13:36:00,,,9270.27,,False
6191475xghy7zhz19g7247yz,loan_8447670,2022-03-27 17:12:00,,,1093.54,,False
618g395h629hxg95z86z4y3h,loan_1792408,2021-12-31 19:38:00,,,6058.27,,False
609x6709x5i464h442i76g9y,loan_8414379,2021-11-27 23:39:00,,,8173.81,,False
61759g651z868684xg945x6y,loan_7641987,2021-11-26 17:26:00,,,1467.3,,False
5y10771524g5yi2yi8yz5hx6,loan_4652644,2022-02-01 01:23:00,,,8905.27,,False
6084569y382zg4500y348y95,loan_0631821,2022-01-27 15:48:00,,,6058.27,,False
618yyy8588830z73hy683y86,loan_8857614,2022-03-18 02:06:00,,,1825.0,,False
61941470653xg77y4i513zy3,loan_6446706,2021-12-15 20:03:00,,,619.04,,False
6189yhh7813441yx08i6i924,loan_7723195,2021-11-12 11:04:00,,,8905.27,,False
61743799yyyzxy6955985g83,loan_7795085,2021-11-27 11:02:00,,,10660.19,,False
593i5i16i21179gy17h0484h,loan_4134835,2022-01-29 20:13:00,,,1514.02,,False
619674gi8h2191640h0678hi,loan_5099229,2022-01-11 22:06:00,,,612.47,,False
618hy91h1iiy88g79zz0g09z,loan_2070153,2021-11-30 19:17:00,,,581.08,,False
623x569y09530281iixh7023,loan_8640025,2022-04-09 15:56:00,,,9489.27,,False
61i558964803550671x96654,loan_8352875,2022-03-31 15:37:00,,,2108.97,,False
616hyx1h830zh2x0gy9136y0,loan_2447374,2022-01-13 21:41:00,,,1751.0729,,False
5h5596y88i688gx83z035y81,loan_8917330,2021-11-18 22:38:00,,,2955.77,,False
617367g7g6y863968hi22686,loan_0233666,2022-01-20 19:42:00,,,1338.82,,False
619xi3y0ii1ih1hh9z411z22,loan_7717054,2022-01-22 16:39:00,,,327.77,,False
593i5i16i21179gy17h0484h,loan_0257103,2022-01-29 12:12:00,,,1803.83,,False
61z2yh8xi5i1zy0017630ig5,loan_3894296,2021-11-29 14:12:00,,,6204.27,,False
618i0x791i53iiigzi8x43x1,loan_8493074,2021-12-01 19:48:00,,,2867.44,,False
60x25980h5gz65x683x93x95,loan_0014087,2021-11-26 14:43:00,,,645.32,,False
617zzgi44x2869yyz80x890z,loan_5049051,2021-11-18 16:27:00,,,731.6425,,False
58xghx0y1243higg61xz3iix,loan_7805910,2021-11-10 20:48:00,,,7328.47,,False
60h38zh63hy11z2i727x0ghz,loan_7389279,2022-01-28 00:04:00,,,1817.7,,False
6182xz7x97222y36418g110g,loan_7665920,2021-11-03 14:35:00,,,4379.27,,False
6262024ix9y7iig811z31zy1,loan_0406055,2022-04-22 01:14:00,,,7066.3635,,False
619y629h7yzyzx8z879505g8,loan_4959615,2021-11-22 21:45:00,,,1168.0,,False
618xx677yy496x3479688007,loan_9729830,2021-12-05 20:37:00,,,3188.275,,False
6160gg95287h2hgx215z6z72,loan_8670732,2021-11-11 21:24:00,,,1517.67,,False
6266ygz5i1y0h0z1g95267i7,loan_9159725,2022-04-25 12:10:00,6.0,2022/04/25,8174.54,,True
61z2x7zg34zg72964xi8g515,loan_9214172,2021-11-30 22:15:00,,,6510.87,,False
619674gi8h2191640h0678hi,loan_9726936,2021-11-23 11:36:00,,,6496.27,,False
61gzy15234izgzx46085y2x4,loan_1116573,2022-01-24 23:03:00,,,10766.77,,False
618xg26231x26h1g2g8x1z3g,loan_2410309,2022-02-16 15:48:00,,,5766.27,,False
5i17h2x7hx4159602792z403,loan_8098810,2021-11-30 21:38:00,,,1943.625,,False
621i1y5yxhzz379i177568xh,loan_2434419,2022-04-04 21:33:00,,,7445.27,,False
60hx8i683057ix0z5i6h092y,loan_3061283,2021-10-10 21:32:00,,,1738.13,,False
61i495g8yi10z6z861h9g182,loan_7912855,2022-04-01 13:54:00,,,699.34,,False
5yh1g84x039i4iy057yih012,loan_9129043,2021-12-23 15:48:00,,,2565.22,,False
6176ziziig1hh684hg1x9574,loan_7840294,2022-03-15 13:56:00,,,1860.04,,False
620448307712y1hi36h4xz12,loan_3080654,2022-04-08 23:55:00,,,2066.63,,False
61773x537yih5xh6yzy7xxyh,loan_2465646,2022-02-11 00:39:00,,,12850.19,,False
616y382779z10493x4g1488y,loan_0660666,2021-11-11 16:19:00,,,6569.27,,False
61703y4ix46z06406z00x566,loan_8550029,2021-10-20 11:18:00,,,892.06,,False
6194933xy0hyg21y76x46xz0,loan_1555139,2021-11-29 00:11:00,,,2919.27,,False
61gzy15234izgzx46085y2x4,loan_0797094,2022-02-14 22:48:00,,,6496.27,,False
61959869gz5x6iz446zh26g0,loan_8168816,2022-02-16 22:56:00,,,1077.1515,,False
617g4888761zhggy2yh537z0,loan_5272620,2021-11-08 02:01:00,,,5598.37,,False
6050g00h3338y16363g1ygy2,loan_6348444,2021-11-13 02:07:00,,,3929.59,,False
61466h7586460x82047z9yi9,loan_8579948,2021-12-28 20:14:00,6.0,,3734.68,,False
61z2yh8xi5i1zy0017630ig5,loan_8291137,2021-11-30 22:44:00,,,5801.31,,False
61905425h64y7yg93y79i13x,loan_3729641,2021-11-13 18:39:00,,,1094.27,,False
625378hz684g2y7zh1695686,loan_3812205,2022-04-14 16:18:00,,,5839.27,,False
61z6hgh3ih9095g14hz37h9i,loan_4526265,2022-02-01 17:56:00,,,4233.27,,False
618h4z573z403x862zh5izzh,loan_1888824,2021-11-11 10:52:00,8.0,2021/11/11,5839.27,2022/03/16,True
617g16i4i14y6458y8hh504y,loan_8345165,2022-02-01 23:46:00,,,5364.77,,False
6174944z77xx9y83xii6hzz9,loan_3684404,2021-10-23 18:09:00,,,584.0,,False
61z554gg186001y7yxiyy7x5,loan_3189202,2021-11-29 16:31:00,,,9489.27,,False
619izg2y88z94g24xx3h1532,loan_5778158,2021-11-25 09:46:00,,,1401.6,,False
6168i9zyx81y9z273hzy0686,loan_9089099,2021-10-25 15:57:00,,,4795.37,,False
61g913g8592z043x1hh15139,loan_8299415,2022-02-09 11:01:00,,,3382.09,,False
619h7845524y9845z6z45i0i,loan_1736151,2021-11-23 17:24:00,,,5286.66,,False
621ih2ii61h89y5ggi530hy2,loan_8766737,2022-03-02 23:43:00,,,1542.928,,False
566896124x1z934gz70026g4,loan_7969903,2021-11-08 01:05:00,,,6952.52,,False
593i5i16i21179gy17h0484h,loan_5725861,2022-02-26 23:00:00,,,2134.52,,False
59604244gh2i79y95148ig2h,loan_8566472,2022-01-15 14:09:00,,,12798.36,,False
60x010g26448g67gx80hy499,loan_9378768,2022-04-21 20:14:00,,,7657.7,,False
59xzgzzi7761xg754h1y6yih,loan_4588633,2021-11-27 22:36:00,,,1122.156,,False
618g5i2yh3363h1h8449zgzg,loan_2039857,2021-11-10 14:40:00,,,1109.6,,False
61z50xx020h3429y16254g48,loan_2223539,2021-12-28 17:37:00,,,6328.37,,False
6190689h457444i11g9z0949,loan_0825547,2021-12-24 08:21:00,,,6058.27,,False
6164x14y2gz9408139zhzx31,loan_2291975,2021-11-14 09:22:00,,,2276.14,,False
533z822x0756z11h840059g0,loan_9766762,2021-11-13 10:03:00,,,5327.54,,False
60i701i91h14445z5xh221h1,loan_8189503,2022-04-24 23:38:00,,,2189.27,,False
5h0gg9gg8yi7hhz8x82zy94x,loan_7505087,2021-11-27 20:44:00,,,3663.87,,False
61893z3z667g6441gh243i0x,loan_6637007,2022-03-17 19:24:00,,,7153.27,,False
618g8xy20h315943z057277h,loan_5185812,2022-04-28 22:15:00,,,4328.17,,False
619h2gyz532y579678855h3i,loan_7933438,2021-11-23 11:58:00,,,4670.54,,False
61z2yh8xi5i1zy0017630ig5,loan_5985538,2021-11-28 16:58:00,,,4452.27,,False
618y9426x667yzxh38y5z527,loan_8115937,2022-02-24 13:01:00,,,5888.91,,False
61z2x8x472ihg6xg9431gh4i,loan_9463760,2022-01-31 23:22:00,,,3281.1894,,False
61743799yyyzxy6955985g83,loan_3890162,2022-01-15 12:22:00,,,12944.36,,False
619674gi8h2191640h0678hi,loan_9018897,2021-11-23 12:42:00,,,6496.27,,False
618z119469zg232884yg4i70,loan_6917307,2021-11-28 01:58:00,,,2408.27,,False
61660461gyy3g49028y2zy0g,loan_4156977,2021-11-10 02:20:00,,,6862.73,,False
61g9086210i2gxx123365x92,loan_7163515,2021-12-14 16:21:00,,,1350.4635,,False
6192x35h134i8480hzzx2y0z,loan_2818731,2022-01-17 07:32:00,,,4269.04,,False
61x1h0x8x4117hg122ih4i6i,loan_8341778,2022-01-26 15:43:00,,,2094.37,,False
619007h8zhy0z7530i20524y,loan_3185416,2021-12-18 10:37:00,,,2824.1145,,False
6193h4h94ix3yggg06yh37g4,loan_5581763,2022-01-30 16:32:00,,,7444.54,,False
6154h777g7iiyy23323y3h3g,loan_2561644,2022-03-18 06:04:00,,,5218.04,,False
61g8gx7i2i219i6062hz0yxh,loan_7693974,2022-01-29 09:31:00,,,6933.54,,False
619ihzg592x08i5823208i93,loan_7614930,2022-04-05 19:18:00,,,1750.54,,False
616883063hi2i5h75yg9i86x,loan_4943549,2021-11-25 13:50:00,,,5325.35,,False
6188gy0x96xhz18i2y2867h6,loan_6256935,2021-11-08 00:12:00,,,7605.87,,False
618g2186hy7x87gy76hz7904,loan_8263602,2022-01-25 17:16:00,,,2134.6368,,False
616883063hi2i5h75yg9i86x,loan_5731200,2021-11-25 13:43:00,,,8919.87,,False
6165z0i07ghh51y27467y7x3,loan_0533702,2022-02-14 19:12:00,,,7445.27,,False
6178z8i3099hh351ggx0g0h1,loan_0374916,2021-10-26 20:55:00,,,5255.27,,False
61818849z48iig09846h3109,loan_5718988,2021-11-27 12:02:00,,,766.4854,,False
61624x1i6h33x326y564808i,loan_0167836,2021-12-14 20:26:00,,,3076.585,,False
61905425h64y7yg93y79i13x,loan_5075370,2021-11-13 18:16:00,,,1094.27,,False
6190g551g78zi32684g86488,loan_8986407,2021-11-30 23:40:00,,,5364.77,,False
616xi74719ix6i9y0zi110h9,loan_7047667,2021-12-12 00:40:00,,,373.176,,False
60x01192gzg51g8ix70685zi,loan_7553465,2022-02-26 11:13:00,,,393.543,,False
5zg5683108z85814922hyg99,loan_9047311,2021-11-27 14:04:00,,,7919.04,,False
61xz0ig5535y07425iz2h5x4,loan_5017924,2022-01-20 19:43:00,,,408.8,,False
61z19y5ihz5iyh7yyh7x5hhx,loan_7496006,2021-11-29 14:59:00,,,9635.27,,False
6212yhi0g3z69xz066h0i623,loan_1851244,2022-02-20 21:39:00,,,1311.1968,,False
61z1zh31560z4793847x52y2,loan_9276531,2021-11-26 21:59:00,,,800.226,,False
5ghg30ihz013059i8152i836,loan_5770205,2022-01-16 17:20:00,,,4391.68,,False
619yz35yx147h0h896h79876,loan_0002508,2022-01-13 03:19:00,,,12409.27,,False
6168805i00gh54446g705187,loan_3024758,2022-03-30 13:53:00,,,2279.06,,False
593i5i16i21179gy17h0484h,loan_4156065,2022-01-29 12:37:00,,,532.9,,False
61x89i04z82i8i3h504x52g1,loan_6230045,2022-03-22 17:19:00,,,3343.7066,,False
61x20g84z306g085hi578h38,loan_4146777,2022-01-20 14:22:00,,,782.56,,False
61x789i4015hx7x4h5zg1x51,loan_4550282,2022-02-07 15:39:00,,,862.86,,False
60g50815h54zz3hi1243giy2,loan_5774784,2022-04-12 15:54:00,,,8540.27,,False
61426yy11954yy7427z361i2,loan_8655715,2022-03-01 11:14:00,,,955.57,,False
5y37099xg731076zh22539i7,loan_6793294,2021-11-09 11:55:00,,,3649.27,,False
617377y7hh890ixh2g460hh3,loan_0017958,2022-02-10 00:34:00,,,5977.97,,False
6212g4y81g342h40y31iyzgi,loan_2606220,2022-02-20 15:38:00,,,4232.54,,False
6154h777g7iiyy23323y3h3g,loan_3010098,2022-03-17 23:25:00,,,5036.27,,False
61z5g598497hx6gx36g24621,loan_8937221,2021-12-28 05:10:00,,,1284.07,,False
5h2hi00g14i1h518hhg31h0g,loan_6381864,2021-11-11 22:56:00,,,6328.37,,False
6188z731i4ix18h3g23x1i06,loan_7435888,2021-11-08 02:10:00,,,5254.54,,False
58yz054zhg3977y551z6z81h,loan_6592805,2021-11-25 11:45:00,,,8540.343,,False
5ghg30ihz013059i8152i836,loan_8591119,2022-02-07 22:06:00,,,9854.27,,False
618iyiy625x2x19076z60x55,loan_6907194,2021-11-13 09:17:00,,,2426.739,,False
61787x7x4549g2601y89igi8,loan_0213170,2021-10-26 17:38:00,,,653.35,,False
61y2962ih914h5i93555i9iy,loan_4024994,2021-12-22 11:31:00,,,1313.27,,False
61392z79i612gi385i5ix2gi,loan_7443813,2022-01-24 13:14:00,,,5766.27,,False
61927728y61x2x39zy02218h,loan_0154356,2021-12-31 15:53:00,,,6196.24,,False
61h4y15xhii3yziiz9i3i874,loan_1606107,2022-01-04 15:51:00,,,557.209,,False
592i617y6989h7g0h7hi2y05,loan_2085185,2021-11-21 10:15:00,,,5546.54,,False
618z2y95806z5557940i7gx8,loan_9294821,2021-11-09 14:37:00,,,8759.27,,False
6187185h3i9zzxh9gi9908gx,loan_8931845,2021-11-27 14:34:00,,,2029.3343,,False
5h0gg9gg8yi7hhz8x82zy94x,loan_5106003,2021-11-14 15:38:00,,,1459.27,,False
61yz9x3g3x4y5y6723y1ygzy,loan_7908532,2022-02-16 23:20:00,,,1165.08,,False
61959869gz5x6iz446zh26g0,loan_2664368,2022-02-14 19:48:00,,,5110.73,,False
619xi3y0ii1ih1hh9z411z22,loan_6127640,2022-02-28 22:46:00,,,657.0,,False
618g395h629hxg95z86z4y3h,loan_2319526,2022-01-14 22:08:00,,,4160.27,,False
616y3xx82y8g807y4250x5x3,loan_0194756,2022-04-17 23:07:00,,,1970.27,,False
619ihzg592x08i5823208i93,loan_1650592,2021-11-26 23:49:00,,,1465.11,,False
618x783y961315y464i64i79,loan_0046027,2021-11-15 15:55:00,,,6488.97,,False
61yyxzxz5ixg4969xyy6974y,loan_6018945,2022-01-02 22:33:00,,,2919.27,,False
6178z8i3099hh351ggx0g0h1,loan_8032507,2021-11-14 15:20:00,,,3568.97,,False
618333514y7h3690h7y5ix78,loan_4111359,2021-11-10 09:07:00,,,473.77,,False
618g608hii5585g30y6zx72i,loan_6617570,2022-02-14 14:17:00,,,1441.02,,False
618xg26231x26h1g2g8x1z3g,loan_1486155,2021-11-13 16:45:00,,,5452.37,,False
623x839g683981349xgy3zz1,loan_8276429,2022-04-18 20:29:00,,,394.2,,False
6236z69641gy3267z2i21iyz,loan_6172946,2022-03-19 21:59:00,,,8613.27,,False
6233i1g7hz86hh1g48yx755x,loan_9344097,2022-04-13 20:28:00,,,8722.77,,False
618y604g708zhz69h86g4g7i,loan_7795432,2022-01-20 18:50:00,,,2296.945,,False
617x451y6i8hi5g8x2510i40,loan_5090754,2021-11-10 23:59:00,,,5182.27,,False
61y8409x47g24704h4gh67yz,loan_5638190,2022-02-13 12:13:00,,,1532.27,,False
