customer_id,loan_id,term,disbursed_date,paid_date,recurrence_1,paid_any_loan_last,installment_number,repaid_date,first_loan_3_or_more_terms
61z50z1z3x37x6ih41hz301y,loan_4637263,8,2021-11-29,2022-03-25,1,0,8,2022-03-25,0
61z50z1z3x37x6ih41hz301y,loan_4637263,8,2021-11-29,2022-03-25,1,0,6,2022-02-25,0
61z50z1z3x37x6ih41hz301y,loan_4637263,8,2021-11-29,2022-03-25,1,0,1,2021-12-14,0
616z415x577111x55920h1h6,loan_4725268,4,2021-11-29,,2,0,4,,0
616z415x577111x55920h1h6,loan_4725268,4,2021-11-29,,2,0,3,,0
616z415x577111x55920h1h6,loan_4725268,4,2021-11-29,,2,0,1,,0
616z415x577111x55920h1h6,loan_4725268,4,2021-11-29,,2,0,2,,0
5h55y803z1674451x1y0y139,loan_4787825,8,2021-11-29,2022-03-01,1,0,4,2022-01-29,0
5h55y803z1674451x1y0y139,loan_4787825,8,2021-11-29,2022-03-01,1,0,5,2022-02-15,0
5h55y803z1674451x1y0y139,loan_4787825,8,2021-11-29,2022-03-01,1,0,3,2022-01-15,0
5h55y803z1674451x1y0y139,loan_4787825,8,2021-11-29,2022-03-01,1,0,2,2021-12-31,0
5h55y803z1674451x1y0y139,loan_4787825,8,2021-11-29,2022-03-01,1,0,1,2021-12-14,0
5h55y803z1674451x1y0y139,loan_4787825,8,2021-11-29,2022-03-01,1,0,7,2022-03-01,0
5h55y803z1674451x1y0y139,loan_4787825,8,2021-11-29,2022-03-01,1,0,6,2022-03-01,0
5h55y803z1674451x1y0y139,loan_4787825,8,2021-11-29,2022-03-01,1,0,8,,0
61z54i0y12y7i7674iihgxg9,loan_4875744,8,2021-11-29,2022-03-31,1,0,6,2022-02-28,0
61z54i0y12y7i7674iihgxg9,loan_4875744,8,2021-11-29,2022-03-31,1,0,4,2022-01-31,0
61z54i0y12y7i7674iihgxg9,loan_4875744,8,2021-11-29,2022-03-31,1,0,8,2022-03-31,0
61z54i0y12y7i7674iihgxg9,loan_4875744,8,2021-11-29,2022-03-31,1,0,5,2022-02-13,0
61z54i0y12y7i7674iihgxg9,loan_4875744,8,2021-11-29,2022-03-31,1,0,3,2022-01-14,0
61z54i0y12y7i7674iihgxg9,loan_4875744,8,2021-11-29,2022-03-31,1,0,2,2021-12-31,0
61z54i0y12y7i7674iihgxg9,loan_4875744,8,2021-11-29,2022-03-31,1,0,1,2021-12-12,0
61z54i0y12y7i7674iihgxg9,loan_4875744,8,2021-11-29,2022-03-31,1,0,7,2022-03-14,0
616xi74719ix6i9y0zi110h9,loan_4930973,4,2021-11-29,2021-12-14,5,1,4,,0
616xi74719ix6i9y0zi110h9,loan_4930973,4,2021-11-29,2021-12-14,5,1,2,,0
616xi74719ix6i9y0zi110h9,loan_4930973,4,2021-11-29,2021-12-14,5,1,3,,0
616xi74719ix6i9y0zi110h9,loan_4930973,4,2021-11-29,2021-12-14,5,1,1,2021-12-08,0
61z59y04107hz8710y8142y7,loan_4955044,8,2021-11-29,2022-03-29,1,0,1,2021-12-13,0
61z59y04107hz8710y8142y7,loan_4955044,8,2021-11-29,2022-03-29,1,0,2,2021-12-30,0
61z59y04107hz8710y8142y7,loan_4955044,8,2021-11-29,2022-03-29,1,0,8,2022-03-29,0
61z59y04107hz8710y8142y7,loan_4955044,8,2021-11-29,2022-03-29,1,0,4,2022-01-30,0
61z59y04107hz8710y8142y7,loan_4955044,8,2021-11-29,2022-03-29,1,0,6,2022-02-27,0
61z59y04107hz8710y8142y7,loan_4955044,8,2021-11-29,2022-03-29,1,0,7,2022-03-15,0
61z59y04107hz8710y8142y7,loan_4955044,8,2021-11-29,2022-03-29,1,0,3,2022-01-14,0
61z59y04107hz8710y8142y7,loan_4955044,8,2021-11-29,2022-03-29,1,0,5,2022-02-13,0
61z5g598497hx6gx36g24621,loan_5179481,8,2021-11-29,,1,0,7,,0
61z5g598497hx6gx36g24621,loan_5179481,8,2021-11-29,,1,0,4,,0
61z5g598497hx6gx36g24621,loan_5179481,8,2021-11-29,,1,0,3,2022-01-17,0
61z5g598497hx6gx36g24621,loan_5179481,8,2021-11-29,,1,0,8,,0
61z5g598497hx6gx36g24621,loan_5179481,8,2021-11-29,,1,0,2,2021-12-31,0
61z5g598497hx6gx36g24621,loan_5179481,8,2021-11-29,,1,0,6,,0
61z5g598497hx6gx36g24621,loan_5179481,8,2021-11-29,,1,0,1,2021-12-14,0
61z5g598497hx6gx36g24621,loan_5179481,8,2021-11-29,,1,0,5,,0
61z588i536xg7z283y9h1i90,loan_5314566,4,2021-11-29,2022-02-15,2,1,2,2022-01-02,0
61z588i536xg7z283y9h1i90,loan_5314566,4,2021-11-29,2022-02-15,2,1,3,2022-01-17,0
61z588i536xg7z283y9h1i90,loan_5314566,4,2021-11-29,2022-02-15,2,1,4,2022-02-15,0
61z588i536xg7z283y9h1i90,loan_5314566,4,2021-11-29,2022-02-15,2,1,1,2021-12-15,0
61z584595g03i2g6354h5gx8,loan_5389290,4,2021-11-29,2022-04-08,1,0,3,2022-01-18,0
61z584595g03i2g6354h5gx8,loan_5389290,4,2021-11-29,2022-04-08,1,0,1,2021-12-16,0
61z584595g03i2g6354h5gx8,loan_5389290,4,2021-11-29,2022-04-08,1,0,2,2022-01-03,0
61z584595g03i2g6354h5gx8,loan_5389290,4,2021-11-29,2022-04-08,1,0,4,2022-04-08,0
61z47ih2g084g87iyz5063i0,loan_5431094,4,2021-11-29,2022-02-01,1,0,4,2022-02-01,0
61z47ih2g084g87iyz5063i0,loan_5431094,4,2021-11-29,2022-02-01,1,0,3,2022-01-15,0
61z47ih2g084g87iyz5063i0,loan_5431094,4,2021-11-29,2022-02-01,1,0,2,2022-01-02,0
61z47ih2g084g87iyz5063i0,loan_5431094,4,2021-11-29,2022-02-01,1,0,1,2021-12-15,0
61z2i0hz5hz91iy3zi7x947h,loan_5640366,8,2021-11-29,2022-03-29,1,0,7,2022-03-14,0
61z2i0hz5hz91iy3zi7x947h,loan_5640366,8,2021-11-29,2022-03-29,1,0,3,2022-01-13,0
61z2i0hz5hz91iy3zi7x947h,loan_5640366,8,2021-11-29,2022-03-29,1,0,2,2021-12-30,0
61z2i0hz5hz91iy3zi7x947h,loan_5640366,8,2021-11-29,2022-03-29,1,0,5,2022-02-10,0
61z2i0hz5hz91iy3zi7x947h,loan_5640366,8,2021-11-29,2022-03-29,1,0,6,2022-02-24,0
61z2i0hz5hz91iy3zi7x947h,loan_5640366,8,2021-11-29,2022-03-29,1,0,1,2021-12-15,0
61z2i0hz5hz91iy3zi7x947h,loan_5640366,8,2021-11-29,2022-03-29,1,0,4,2022-01-27,0
61z2i0hz5hz91iy3zi7x947h,loan_5640366,8,2021-11-29,2022-03-29,1,0,8,2022-03-29,0
61z4xih4igx19i93zxgy2681,loan_5710647,4,2021-11-29,2022-01-31,1,0,3,2022-01-17,0
61z4xih4igx19i93zxgy2681,loan_5710647,4,2021-11-29,2022-01-31,1,0,4,2022-01-31,0
61z4xih4igx19i93zxgy2681,loan_5710647,4,2021-11-29,2022-01-31,1,0,2,2021-12-31,0
61z4xih4igx19i93zxgy2681,loan_5710647,4,2021-11-29,2022-01-31,1,0,1,2021-12-13,0
61z525g346i3z667x23g72hh,loan_5918173,8,2021-11-29,2022-03-31,1,0,4,2022-01-31,0
61z525g346i3z667x23g72hh,loan_5918173,8,2021-11-29,2022-03-31,1,0,1,2021-12-14,0
61z525g346i3z667x23g72hh,loan_5918173,8,2021-11-29,2022-03-31,1,0,5,2022-02-15,0
61z525g346i3z667x23g72hh,loan_5918173,8,2021-11-29,2022-03-31,1,0,8,2022-03-31,0
61z525g346i3z667x23g72hh,loan_5918173,8,2021-11-29,2022-03-31,1,0,6,2022-02-28,0
61z525g346i3z667x23g72hh,loan_5918173,8,2021-11-29,2022-03-31,1,0,2,2021-12-31,0
61z525g346i3z667x23g72hh,loan_5918173,8,2021-11-29,2022-03-31,1,0,7,2022-03-15,0
61z525g346i3z667x23g72hh,loan_5918173,8,2021-11-29,2022-03-31,1,0,3,2022-01-13,0
618z69gy02x0h3igg02ix6g1,loan_5969790,8,2021-11-29,2022-02-10,2,0,3,2022-01-09,0
618z69gy02x0h3igg02ix6g1,loan_5969790,8,2021-11-29,2022-02-10,2,0,1,2021-12-14,0
618z69gy02x0h3igg02ix6g1,loan_5969790,8,2021-11-29,2022-02-10,2,0,4,2022-01-18,0
618z69gy02x0h3igg02ix6g1,loan_5969790,8,2021-11-29,2022-02-10,2,0,2,2021-12-28,0
618z69gy02x0h3igg02ix6g1,loan_5969790,8,2021-11-29,2022-02-10,2,0,8,,0
618z69gy02x0h3igg02ix6g1,loan_5969790,8,2021-11-29,2022-02-10,2,0,6,,0
618z69gy02x0h3igg02ix6g1,loan_5969790,8,2021-11-29,2022-02-10,2,0,7,,0
618z69gy02x0h3igg02ix6g1,loan_5969790,8,2021-11-29,2022-02-10,2,0,5,2022-02-01,0
61686zg49yg631x7125iyi9i,loan_6000047,4,2021-11-29,2021-12-19,2,0,2,2021-12-19,1
61686zg49yg631x7125iyi9i,loan_6000047,4,2021-11-29,2021-12-19,2,0,4,,1
61686zg49yg631x7125iyi9i,loan_6000047,4,2021-11-29,2021-12-19,2,0,1,2021-12-05,1
61686zg49yg631x7125iyi9i,loan_6000047,4,2021-11-29,2021-12-19,2,0,3,,1
618g8zy44zh25zigz847hhzi,loan_6113572,4,2021-11-29,2021-12-06,2,1,2,,0
618g8zy44zh25zigz847hhzi,loan_6113572,4,2021-11-29,2021-12-06,2,1,4,,0
618g8zy44zh25zigz847hhzi,loan_6113572,4,2021-11-29,2021-12-06,2,1,3,,0
618g8zy44zh25zigz847hhzi,loan_6113572,4,2021-11-29,2021-12-06,2,1,1,2021-12-06,0
61z4x41132g73z2h0436yi39,loan_6248435,8,2021-11-29,2022-03-28,1,0,1,2021-11-29,0
61z4x41132g73z2h0436yi39,loan_6248435,8,2021-11-29,2022-03-28,1,0,2,2021-12-25,0
61z4x41132g73z2h0436yi39,loan_6248435,8,2021-11-29,2022-03-28,1,0,3,2022-01-13,0
61z4x41132g73z2h0436yi39,loan_6248435,8,2021-11-29,2022-03-28,1,0,6,2022-02-28,0
61z4x41132g73z2h0436yi39,loan_6248435,8,2021-11-29,2022-03-28,1,0,8,2022-03-28,0
61z4x41132g73z2h0436yi39,loan_6248435,8,2021-11-29,2022-03-28,1,0,4,2022-01-29,0
61z4x41132g73z2h0436yi39,loan_6248435,8,2021-11-29,2022-03-28,1,0,7,2022-03-14,0
61z4x41132g73z2h0436yi39,loan_6248435,8,2021-11-29,2022-03-28,1,0,5,2022-02-14,0
61z53z67781hz3i65341xg6h,loan_6308647,6,2021-11-29,2022-02-23,1,0,1,2021-12-15,0
61z53z67781hz3i65341xg6h,loan_6308647,6,2021-11-29,2022-02-23,1,0,2,2021-12-29,0
61z53z67781hz3i65341xg6h,loan_6308647,6,2021-11-29,2022-02-23,1,0,5,2022-02-13,0
61z53z67781hz3i65341xg6h,loan_6308647,6,2021-11-29,2022-02-23,1,0,4,2022-01-30,0
61z53z67781hz3i65341xg6h,loan_6308647,6,2021-11-29,2022-02-23,1,0,6,2022-02-23,0
61z53z67781hz3i65341xg6h,loan_6308647,6,2021-11-29,2022-02-23,1,0,3,2022-01-15,0
608844124g99gx6ih9227xi5,loan_6430236,2,2021-11-29,2021-12-28,1,0,1,2021-12-12,0
608844124g99gx6ih9227xi5,loan_6430236,2,2021-11-29,2021-12-28,1,0,2,2021-12-28,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,9,,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,5,2022-02-16,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,7,,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,8,,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,1,2021-12-14,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,4,2022-02-16,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,6,,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,10,,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,3,2022-01-19,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,12,,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,11,,0
592i617y6989h7g0h7hi2y05,loan_6505568,12,2021-11-29,,1,0,2,2022-01-05,0
618y7h9h6534xg14h3hz4160,loan_6506884,8,2021-11-29,2022-03-30,2,1,6,2022-03-04,0
618y7h9h6534xg14h3hz4160,loan_6506884,8,2021-11-29,2022-03-30,2,1,5,2022-02-16,0
618y7h9h6534xg14h3hz4160,loan_6506884,8,2021-11-29,2022-03-30,2,1,3,2022-01-16,0
618y7h9h6534xg14h3hz4160,loan_6506884,8,2021-11-29,2022-03-30,2,1,8,2022-03-30,0
618y7h9h6534xg14h3hz4160,loan_6506884,8,2021-11-29,2022-03-30,2,1,1,2021-12-15,0
618y7h9h6534xg14h3hz4160,loan_6506884,8,2021-11-29,2022-03-30,2,1,4,2022-02-01,0
618y7h9h6534xg14h3hz4160,loan_6506884,8,2021-11-29,2022-03-30,2,1,2,2021-12-30,0
618y7h9h6534xg14h3hz4160,loan_6506884,8,2021-11-29,2022-03-30,2,1,7,2022-03-04,0
61z38yg80g9i279g8y76iy9z,loan_6672118,8,2021-11-29,2022-03-28,1,0,6,2022-02-24,0
61z38yg80g9i279g8y76iy9z,loan_6672118,8,2021-11-29,2022-03-28,1,0,4,2022-01-26,0
61z38yg80g9i279g8y76iy9z,loan_6672118,8,2021-11-29,2022-03-28,1,0,8,2022-03-28,0
61z38yg80g9i279g8y76iy9z,loan_6672118,8,2021-11-29,2022-03-28,1,0,3,2022-01-12,0
61z38yg80g9i279g8y76iy9z,loan_6672118,8,2021-11-29,2022-03-28,1,0,7,2022-03-14,0
61z38yg80g9i279g8y76iy9z,loan_6672118,8,2021-11-29,2022-03-28,1,0,5,2022-02-11,0
61z38yg80g9i279g8y76iy9z,loan_6672118,8,2021-11-29,2022-03-28,1,0,1,2021-12-03,0
61z38yg80g9i279g8y76iy9z,loan_6672118,8,2021-11-29,2022-03-28,1,0,2,2021-12-21,0
61z5713x1648g6185ygi15ig,loan_6796680,2,2021-11-29,2021-12-21,1,0,2,2021-12-21,0
61z5713x1648g6185ygi15ig,loan_6796680,2,2021-11-29,2021-12-21,1,0,1,2021-12-15,0
61z5z3h68g7z3iygi65yx7gz,loan_6956024,2,2021-11-29,2021-12-29,1,0,2,2021-12-29,0
61z5z3h68g7z3iygi65yx7gz,loan_6956024,2,2021-11-29,2021-12-29,1,0,1,2021-12-10,0
61z56i4izi4x6yg4i53y2xg2,loan_7280025,8,2021-11-29,2022-03-28,1,0,7,2022-03-14,0
61z56i4izi4x6yg4i53y2xg2,loan_7280025,8,2021-11-29,2022-03-28,1,0,8,2022-03-28,0
61z56i4izi4x6yg4i53y2xg2,loan_7280025,8,2021-11-29,2022-03-28,1,0,6,2022-02-26,0
61z56i4izi4x6yg4i53y2xg2,loan_7280025,8,2021-11-29,2022-03-28,1,0,1,2021-12-14,0
61z56i4izi4x6yg4i53y2xg2,loan_7280025,8,2021-11-29,2022-03-28,1,0,5,2022-02-14,0
61z56i4izi4x6yg4i53y2xg2,loan_7280025,8,2021-11-29,2022-03-28,1,0,3,2022-01-14,0
61z56i4izi4x6yg4i53y2xg2,loan_7280025,8,2021-11-29,2022-03-28,1,0,4,2022-01-29,0
61z56i4izi4x6yg4i53y2xg2,loan_7280025,8,2021-11-29,2022-03-28,1,0,2,2021-12-30,0
61z1h472y9g85gx0109y1048,loan_7465724,8,2021-11-29,,1,0,2,2021-12-31,0
61z1h472y9g85gx0109y1048,loan_7465724,8,2021-11-29,,1,0,3,2022-01-15,0
61z1h472y9g85gx0109y1048,loan_7465724,8,2021-11-29,,1,0,1,2021-12-15,0
61z1h472y9g85gx0109y1048,loan_7465724,8,2021-11-29,,1,0,8,,0
61z1h472y9g85gx0109y1048,loan_7465724,8,2021-11-29,,1,0,6,2022-03-04,0
61z1h472y9g85gx0109y1048,loan_7465724,8,2021-11-29,,1,0,4,2022-01-31,0
61z1h472y9g85gx0109y1048,loan_7465724,8,2021-11-29,,1,0,7,2022-03-29,0
61z1h472y9g85gx0109y1048,loan_7465724,8,2021-11-29,,1,0,5,2022-02-16,0
61z59gzhzxhzxh611x9g9yhy,loan_7937081,8,2021-11-29,2022-03-30,1,0,2,2021-12-27,0
61z59gzhzxhzxh611x9g9yhy,loan_7937081,8,2021-11-29,2022-03-30,1,0,6,2022-02-25,0
61z59gzhzxhzxh611x9g9yhy,loan_7937081,8,2021-11-29,2022-03-30,1,0,4,2022-01-31,0
61z59gzhzxhzxh611x9g9yhy,loan_7937081,8,2021-11-29,2022-03-30,1,0,8,2022-03-30,0
61z59gzhzxhzxh611x9g9yhy,loan_7937081,8,2021-11-29,2022-03-30,1,0,3,2022-01-15,0
61z59gzhzxhzxh611x9g9yhy,loan_7937081,8,2021-11-29,2022-03-30,1,0,1,2021-12-13,0
61z59gzhzxhzxh611x9g9yhy,loan_7937081,8,2021-11-29,2022-03-30,1,0,5,2022-02-15,0
61z59gzhzxhzxh611x9g9yhy,loan_7937081,8,2021-11-29,2022-03-30,1,0,7,2022-03-15,0
5h27h427hy18h12g89829y54,loan_7957374,8,2021-11-29,2022-04-04,1,0,8,2022-04-04,0
5h27h427hy18h12g89829y54,loan_7957374,8,2021-11-29,2022-04-04,1,0,6,2022-02-19,0
5h27h427hy18h12g89829y54,loan_7957374,8,2021-11-29,2022-04-04,1,0,5,2022-02-19,0
5h27h427hy18h12g89829y54,loan_7957374,8,2021-11-29,2022-04-04,1,0,7,2022-03-15,0
5h27h427hy18h12g89829y54,loan_7957374,8,2021-11-29,2022-04-04,1,0,4,2022-01-28,0
5h27h427hy18h12g89829y54,loan_7957374,8,2021-11-29,2022-04-04,1,0,2,2022-01-05,0
5h27h427hy18h12g89829y54,loan_7957374,8,2021-11-29,2022-04-04,1,0,3,2022-01-05,0
5h27h427hy18h12g89829y54,loan_7957374,8,2021-11-29,2022-04-04,1,0,1,2021-12-15,0
61z4iy0x3g50i89y29g67610,loan_8014425,8,2021-11-29,2022-03-31,1,0,6,2022-03-02,0
61z4iy0x3g50i89y29g67610,loan_8014425,8,2021-11-29,2022-03-31,1,0,1,2021-12-15,0
61z4iy0x3g50i89y29g67610,loan_8014425,8,2021-11-29,2022-03-31,1,0,2,2021-12-31,0
61z4iy0x3g50i89y29g67610,loan_8014425,8,2021-11-29,2022-03-31,1,0,7,2022-03-15,0
61z4iy0x3g50i89y29g67610,loan_8014425,8,2021-11-29,2022-03-31,1,0,3,2022-01-16,0
61z4iy0x3g50i89y29g67610,loan_8014425,8,2021-11-29,2022-03-31,1,0,4,2022-01-31,0
61z4iy0x3g50i89y29g67610,loan_8014425,8,2021-11-29,2022-03-31,1,0,5,2022-02-15,0
61z4iy0x3g50i89y29g67610,loan_8014425,8,2021-11-29,2022-03-31,1,0,8,2022-03-31,0
61z5z0gh2zy3y3622ig47zy8,loan_8187005,4,2021-11-29,2022-01-16,1,0,3,2022-01-07,0
61z5z0gh2zy3y3622ig47zy8,loan_8187005,4,2021-11-29,2022-01-16,1,0,1,2021-11-30,0
61z5z0gh2zy3y3622ig47zy8,loan_8187005,4,2021-11-29,2022-01-16,1,0,4,,0
61z5z0gh2zy3y3622ig47zy8,loan_8187005,4,2021-11-29,2022-01-16,1,0,2,2021-12-16,0
61902ghh3i509472h3i112ih,loan_8313038,4,2021-11-29,,2,0,3,,0
61902ghh3i509472h3i112ih,loan_8313038,4,2021-11-29,,2,0,4,,0
61902ghh3i509472h3i112ih,loan_8313038,4,2021-11-29,,2,0,1,2021-12-15,0
61902ghh3i509472h3i112ih,loan_8313038,4,2021-11-29,,2,0,2,2021-12-31,0
577iz402yh2hiz60x2x01ix7,loan_8321030,8,2021-11-29,,1,0,6,,0
577iz402yh2hiz60x2x01ix7,loan_8321030,8,2021-11-29,,1,0,2,2021-12-28,0
577iz402yh2hiz60x2x01ix7,loan_8321030,8,2021-11-29,,1,0,7,,0
577iz402yh2hiz60x2x01ix7,loan_8321030,8,2021-11-29,,1,0,3,2022-01-14,0
577iz402yh2hiz60x2x01ix7,loan_8321030,8,2021-11-29,,1,0,5,,0
577iz402yh2hiz60x2x01ix7,loan_8321030,8,2021-11-29,,1,0,1,2021-12-14,0
577iz402yh2hiz60x2x01ix7,loan_8321030,8,2021-11-29,,1,0,8,,0
577iz402yh2hiz60x2x01ix7,loan_8321030,8,2021-11-29,,1,0,4,2022-01-28,0
619hxx663h29i6yiyiiy6292,loan_8334507,8,2021-11-29,2022-03-26,1,0,8,2022-03-26,0
619hxx663h29i6yiyiiy6292,loan_8334507,8,2021-11-29,2022-03-26,1,0,4,2022-01-30,0
619hxx663h29i6yiyiiy6292,loan_8334507,8,2021-11-29,2022-03-26,1,0,3,2022-01-15,0
619hxx663h29i6yiyiiy6292,loan_8334507,8,2021-11-29,2022-03-26,1,0,7,2022-03-11,0
619hxx663h29i6yiyiiy6292,loan_8334507,8,2021-11-29,2022-03-26,1,0,2,2021-12-31,0
619hxx663h29i6yiyiiy6292,loan_8334507,8,2021-11-29,2022-03-26,1,0,6,2022-02-26,0
619hxx663h29i6yiyiiy6292,loan_8334507,8,2021-11-29,2022-03-26,1,0,1,2021-12-05,0
619hxx663h29i6yiyiiy6292,loan_8334507,8,2021-11-29,2022-03-26,1,0,5,2022-02-13,0
61z4yh54zz2ih95yz052hg4z,loan_8491629,8,2021-11-29,,1,0,6,,0
61z4yh54zz2ih95yz052hg4z,loan_8491629,8,2021-11-29,,1,0,5,,0
61z4yh54zz2ih95yz052hg4z,loan_8491629,8,2021-11-29,,1,0,4,,0
61z4yh54zz2ih95yz052hg4z,loan_8491629,8,2021-11-29,,1,0,3,,0
61z4yh54zz2ih95yz052hg4z,loan_8491629,8,2021-11-29,,1,0,7,,0
61z4yh54zz2ih95yz052hg4z,loan_8491629,8,2021-11-29,,1,0,2,,0
61z4yh54zz2ih95yz052hg4z,loan_8491629,8,2021-11-29,,1,0,1,,0
61z4yh54zz2ih95yz052hg4z,loan_8491629,8,2021-11-29,,1,0,8,,0
618g21ix7zg5h8y5g7h6x860,loan_8551118,8,2021-11-29,,2,0,1,2021-12-15,0
618g21ix7zg5h8y5g7h6x860,loan_8551118,8,2021-11-29,,2,0,7,,0
618g21ix7zg5h8y5g7h6x860,loan_8551118,8,2021-11-29,,2,0,5,2022-02-15,0
618g21ix7zg5h8y5g7h6x860,loan_8551118,8,2021-11-29,,2,0,6,,0
618g21ix7zg5h8y5g7h6x860,loan_8551118,8,2021-11-29,,2,0,4,2022-01-31,0
618g21ix7zg5h8y5g7h6x860,loan_8551118,8,2021-11-29,,2,0,8,,0
618g21ix7zg5h8y5g7h6x860,loan_8551118,8,2021-11-29,,2,0,2,2021-12-31,0
618g21ix7zg5h8y5g7h6x860,loan_8551118,8,2021-11-29,,2,0,3,2022-01-15,0
61z5zy58x3y0788788936i01,loan_8833828,1,2021-11-29,2021-12-08,1,0,1,2021-12-08,0
61z5z0y89h408yxh4h176649,loan_9061646,8,2021-11-29,2022-03-19,1,0,5,2022-02-13,0
61z5z0y89h408yxh4h176649,loan_9061646,8,2021-11-29,2022-03-19,1,0,1,2021-12-11,0
61z5z0y89h408yxh4h176649,loan_9061646,8,2021-11-29,2022-03-19,1,0,8,2022-03-19,0
61z5z0y89h408yxh4h176649,loan_9061646,8,2021-11-29,2022-03-19,1,0,4,2022-01-23,0
61z5z0y89h408yxh4h176649,loan_9061646,8,2021-11-29,2022-03-19,1,0,2,2021-12-28,0
61z5z0y89h408yxh4h176649,loan_9061646,8,2021-11-29,2022-03-19,1,0,3,2022-01-13,0
61z5z0y89h408yxh4h176649,loan_9061646,8,2021-11-29,2022-03-19,1,0,6,2022-02-26,0
61z5z0y89h408yxh4h176649,loan_9061646,8,2021-11-29,2022-03-19,1,0,7,2022-03-12,0
61z54gx690h5x32541i0180y,loan_9213465,8,2021-11-29,2022-03-27,1,0,5,2022-02-14,0
61z54gx690h5x32541i0180y,loan_9213465,8,2021-11-29,2022-03-27,1,0,4,2022-01-28,0
61z54gx690h5x32541i0180y,loan_9213465,8,2021-11-29,2022-03-27,1,0,6,2022-02-28,0
61z54gx690h5x32541i0180y,loan_9213465,8,2021-11-29,2022-03-27,1,0,7,2022-03-01,0
61z54gx690h5x32541i0180y,loan_9213465,8,2021-11-29,2022-03-27,1,0,1,2021-12-11,0
61z54gx690h5x32541i0180y,loan_9213465,8,2021-11-29,2022-03-27,1,0,8,2022-03-27,0
61z54gx690h5x32541i0180y,loan_9213465,8,2021-11-29,2022-03-27,1,0,2,2021-12-29,0
61z54gx690h5x32541i0180y,loan_9213465,8,2021-11-29,2022-03-27,1,0,3,2022-01-15,0
61z533i7g043xx0y1041yxh7,loan_9280635,8,2021-11-29,,1,0,3,2022-01-17,0
61z533i7g043xx0y1041yxh7,loan_9280635,8,2021-11-29,,1,0,7,,0
61z533i7g043xx0y1041yxh7,loan_9280635,8,2021-11-29,,1,0,1,2021-12-15,0
61z533i7g043xx0y1041yxh7,loan_9280635,8,2021-11-29,,1,0,5,2022-02-17,0
61z533i7g043xx0y1041yxh7,loan_9280635,8,2021-11-29,,1,0,2,2022-01-05,0
61z533i7g043xx0y1041yxh7,loan_9280635,8,2021-11-29,,1,0,4,2022-01-31,0
61z533i7g043xx0y1041yxh7,loan_9280635,8,2021-11-29,,1,0,6,2022-03-11,0
61z533i7g043xx0y1041yxh7,loan_9280635,8,2021-11-29,,1,0,8,,0
61z426077h1g03h2y0gigh82,loan_9457648,8,2021-11-29,,1,0,1,2021-12-15,0
61z426077h1g03h2y0gigh82,loan_9457648,8,2021-11-29,,1,0,6,,0
61z426077h1g03h2y0gigh82,loan_9457648,8,2021-11-29,,1,0,8,,0
61z426077h1g03h2y0gigh82,loan_9457648,8,2021-11-29,,1,0,3,2022-01-17,0
61z426077h1g03h2y0gigh82,loan_9457648,8,2021-11-29,,1,0,7,,0
61z426077h1g03h2y0gigh82,loan_9457648,8,2021-11-29,,1,0,4,2022-01-31,0
61z426077h1g03h2y0gigh82,loan_9457648,8,2021-11-29,,1,0,2,2021-12-31,0
61z426077h1g03h2y0gigh82,loan_9457648,8,2021-11-29,,1,0,5,,0
61z5321i033hgx3h8hi9i42i,loan_9560123,6,2021-11-29,2022-02-28,1,0,2,2021-12-30,0
61z5321i033hgx3h8hi9i42i,loan_9560123,6,2021-11-29,2022-02-28,1,0,1,2021-12-13,0
61z5321i033hgx3h8hi9i42i,loan_9560123,6,2021-11-29,2022-02-28,1,0,4,2022-01-30,0
61z5321i033hgx3h8hi9i42i,loan_9560123,6,2021-11-29,2022-02-28,1,0,6,2022-02-28,0
61z5321i033hgx3h8hi9i42i,loan_9560123,6,2021-11-29,2022-02-28,1,0,3,2022-01-14,0
61z5321i033hgx3h8hi9i42i,loan_9560123,6,2021-11-29,2022-02-28,1,0,5,2022-02-15,0
61z5553y15317g687z5hgh75,loan_9692939,8,2021-11-29,,1,0,2,,0
61z5553y15317g687z5hgh75,loan_9692939,8,2021-11-29,,1,0,4,,0
61z5553y15317g687z5hgh75,loan_9692939,8,2021-11-29,,1,0,3,,0
61z5553y15317g687z5hgh75,loan_9692939,8,2021-11-29,,1,0,7,,0
61z5553y15317g687z5hgh75,loan_9692939,8,2021-11-29,,1,0,5,,0
61z5553y15317g687z5hgh75,loan_9692939,8,2021-11-29,,1,0,6,,0
