customer_id,loan_id,application_date,term,disbursed_date,loanamount,paid_date,is_disbursed
62506zhx888ggggi884x5702,loan_9831770,30/04/22 1:18,NA,NA,692.04,NA,FALSE
61zy30x9ggx7igz6x0964689,loan_5648106,04/12/21 22:55,NA,NA,299.7672,NA,FALSE
61927728y61x2x39zy02218h,loan_3730876,23/11/21 18:58,NA,NA,7007.27,NA,FALSE
62447yyg13gx0x93226g3h85,loan_2168971,31/03/22 17:40,NA,NA,1057.1495,NA,FALSE
62200yy3z3835g847i04i119,loan_3291338,03/03/22 19:20,NA,NA,2941.1408,NA,FALSE
617g16i4i14y6458y8hh504y,loan_8130270,02/02/22 19:48,NA,NA,9489.27,NA,FALSE
6192ix8i470ixhz13i44yh94,loan_5430192,29/11/21 19:40,NA,NA,5109.27,NA,FALSE
6176ih1yy273z4yixz86z270,loan_1220875,09/11/21 10:24,NA,NA,842.42,NA,FALSE
6178gh0hh5516489y8i41g89,loan_7518329,10/11/21 19:43,NA,NA,4590.97,NA,FALSE
6160957404z2374691y9z4h8,loan_3608774,12/10/21 16:52,NA,NA,4233.27,NA,FALSE
5730993z50x8786245gy2yx3,loan_4689398,28/12/21 10:49,NA,NA,4816.54,NA,FALSE
61y4xxx5x9i5xzy277200907,loan_0798884,29/12/21 17:38,NA,NA,5831.24,NA,FALSE
619674gi8h2191640h0678hi,loan_6391927,23/11/21 15:41,NA,NA,6496.27,NA,FALSE
6191900g318g6yz261x8g59y,loan_0249054,11/12/21 13:14,NA,NA,8540.27,NA,FALSE
6168yi9igzyh6z4559z1yy6g,loan_6211866,07/02/22 22:00,NA,NA,1021.27,NA,FALSE
618y33x7528089756gzixxg4,loan_0292550,15/12/21 11:53,NA,NA,2189.27,NA,FALSE
6128230x4127hi6918z900yi,loan_6303864,18/11/21 12:54,NA,NA,2189.27,NA,FALSE
60h344gy87y29zg37078g122,loan_4389909,25/12/21 4:21,NA,NA,938.78,NA,FALSE
61945419yg6ixg85337xx97z,loan_5357558,07/02/22 16:50,NA,NA,2309.647,NA,FALSE
595i85566167hyx3g38x4660,loan_0209594,13/03/22 22:05,NA,NA,399.675,NA,FALSE
60xi4305701y7xgyi3xx682x,loan_0625232,26/12/21 17:33,NA,NA,523.556,NA,FALSE
61y15hy24475iii28ihz7g9z,loan_5140287,29/04/22 12:36,NA,NA,1059.084,NA,FALSE
619674gi8h2191640h0678hi,loan_4438763,11/01/22 21:29,NA,NA,612.47,NA,FALSE
566896124x1z934gz70026g4,loan_3279764,08/11/21 0:48,NA,NA,6952.52,NA,FALSE
59x52yzg1ih2917h0096h3y5,loan_6597901,06/01/22 16:55,NA,NA,998.567,NA,FALSE
61x74g43ii0y9y146igy243i,loan_8928471,03/04/22 19:38,NA,NA,595.68,NA,FALSE
61h3h316800yg9z5372958x1,loan_9781389,03/01/22 22:54,NA,NA,641.67,NA,FALSE
61x0i23798y00ygzi3izx4g4,loan_4817850,02/02/22 10:21,NA,NA,9343.27,NA,FALSE
618g395h629hxg95z86z4y3h,loan_8886657,18/11/21 1:52,NA,NA,5256,NA,FALSE
5x3739zh3z4xyhg544944x7h,loan_3666165,20/10/21 2:43,NA,NA,5247.97,NA,FALSE
618g6y7347290zhg56i095z3,loan_3825704,27/01/22 22:12,NA,NA,5839.27,NA,FALSE
6190hxi04zg29y155614i2x9,loan_6037535,14/11/21 4:03,NA,NA,713.064,NA,FALSE
617x451y6i8hi5g8x2510i40,loan_1554443,09/11/21 23:19,NA,NA,5839.27,NA,FALSE
625129izh5360ixh4277izh2,loan_1527068,09/04/22 1:47,NA,NA,1460,NA,FALSE
618789x9034x0h4yy5028iy1,loan_9821416,23/11/21 22:49,NA,NA,824.9,NA,FALSE
603y495966h58xi5h098z452,loan_3195718,23/11/21 22:50,NA,NA,4380,NA,FALSE
6193170z61x9534g5yxg78x7,loan_3557319,15/11/21 20:32,NA,NA,1129.821,NA,FALSE
61691730609i26h0z6hy91h3,loan_8461212,29/03/22 13:56,NA,NA,4868.37,NA,FALSE
58xghx0y1243higg61xz3iix,loan_8784692,02/12/21 9:26,NA,NA,9779.81,NA,FALSE
6264g1yhyii930h14122z967,loan_6211418,25/04/22 0:47,6,25/04/22,620.5,NA,TRUE
62180gy4000y1zz5y187834y,loan_2611638,04/04/22 16:08,NA,NA,3649.27,NA,FALSE
61904ggg1581yg3ig93zz924,loan_8920026,25/12/21 18:52,NA,NA,7426.29,NA,FALSE
61x9252z0i0h5ix98z88yg5i,loan_7830121,15/03/22 19:56,NA,NA,736.57,NA,FALSE
619y1671gz02gxxgzy6hggx5,loan_9712089,22/11/21 21:52,NA,NA,8868.77,NA,FALSE
5i510133322yx7hih08hy728,loan_5044587,09/11/21 13:23,NA,NA,4014.27,NA,FALSE
5931x4xy27h29z7xh5g54i0g,loan_1733989,19/02/22 12:49,NA,NA,948.27,NA,FALSE
6121y24g75xx079ihxiz798h,loan_0395527,15/11/21 7:11,NA,NA,2991.54,NA,FALSE
58xghx0y1243higg61xz3iix,loan_6860493,10/11/21 22:08,NA,NA,2482,NA,FALSE
618yyy8588830z73hy683y86,loan_6715839,16/03/22 20:42,NA,NA,1460,NA,FALSE
617hi509139624zhx4x4567z,loan_8715993,15/12/21 23:50,NA,NA,5839.27,NA,FALSE
61ggh76265y65h302hy648z0,loan_8995153,16/12/21 18:18,NA,NA,1386.27,NA,FALSE
61z50xx020h3429y16254g48,loan_8466948,03/03/22 13:32,NA,NA,6569.27,NA,FALSE
618zz6656h938gi682845797,loan_3545514,16/11/21 16:21,NA,NA,1010.4295,NA,FALSE
6129h6z35232iy4hiz278274,loan_2414205,23/02/22 15:53,NA,NA,924.18,NA,FALSE
60h344gy87y29zg37078g122,loan_6233931,27/01/22 9:31,NA,NA,8919.87,NA,FALSE
60xgg6x762g901x856x73y7h,loan_1563983,16/11/21 22:00,NA,NA,729.27,NA,FALSE
61z93i4gg4107729gg2z02h0,loan_6829947,17/04/22 17:41,NA,NA,7299.27,NA,FALSE
5z120165y8z5645i0768i032,loan_7600808,30/11/21 22:49,NA,NA,2320.67,NA,FALSE
619yz35yx147h0h896h79876,loan_8708440,13/01/22 4:06,NA,NA,12409.27,NA,FALSE
619zg1h1g390hh082y07iy73,loan_4683544,28/02/22 16:24,NA,NA,1754.92,NA,FALSE
618i48337h1z04yy2z81909h,loan_0049510,22/11/21 23:29,NA,NA,1232.97,NA,FALSE
58xghx0y1243higg61xz3iix,loan_0887099,10/11/21 19:41,NA,NA,7328.47,NA,FALSE
618zy0g540ix950058772y96,loan_7368144,20/11/21 16:04,NA,NA,822.272,NA,FALSE
6191934xy0154zi0g32gxzy6,loan_7032909,14/11/21 16:53,4,14/11/21,1576.8,04/01/22,TRUE
61h09125x40z9zy9222390i4,loan_2856584,11/02/22 13:52,NA,NA,1496.5,NA,FALSE
5hi693i63hhiyzh65801z06i,loan_4600400,24/02/22 10:49,6,24/02/22,1154.4585,NA,TRUE
618562g337565yx8y2i13h08,loan_7546215,05/12/21 11:50,NA,NA,1216.18,NA,FALSE
60xi4305701y7xgyi3xx682x,loan_1757492,13/04/22 22:32,NA,NA,1262.17,NA,FALSE
61ixi8796h5hgh04h9398668,loan_2736920,05/02/22 16:21,NA,NA,977.47,NA,FALSE
61762g808xg440g4131z9h57,loan_5190324,24/11/21 20:22,NA,NA,8029.27,NA,FALSE
61g7h490095hgy704g033hh4,loan_6228624,01/01/22 14:44,NA,NA,6569.27,NA,FALSE
616x553y2x364i7yh187249i,loan_9753906,11/11/21 10:06,NA,NA,553.632,NA,FALSE
60hx8i683057ix0z5i6h092y,loan_5014918,30/04/22 9:11,6,NA,1620.6,NA,FALSE
5y7xh3z20172yi329x7573h5,loan_5454891,27/11/21 19:07,NA,NA,6204.27,NA,FALSE
61392z79i612gi385i5ix2gi,loan_3573668,01/12/21 21:52,NA,NA,2575.44,NA,FALSE
6191yg197h3g33782z49xgh5,loan_8733846,06/12/21 7:59,NA,NA,1253.41,NA,FALSE
61x0i23798y00ygzi3izx4g4,loan_1313161,16/02/22 15:45,NA,NA,9343.27,NA,FALSE
61473i29i1300z5469i43izy,loan_1151121,17/02/22 9:48,NA,NA,2077.2442,NA,FALSE
61g9570gixy94255h0xh1x1i,loan_4192830,20/12/21 16:10,NA,NA,911.77,NA,FALSE
618yzx5z9g3824i1gh51z147,loan_0979384,19/03/22 17:38,NA,NA,7006.54,NA,FALSE
61h3h316800yg9z5372958x1,loan_5316225,17/03/22 18:20,NA,NA,2919.27,NA,FALSE
61660461gyy3g49028y2zy0g,loan_1947002,21/01/22 23:07,NA,NA,2003.85,NA,FALSE
61y4y3485hyii32xh3x21643,loan_1046060,23/12/21 23:19,NA,NA,3763.88,NA,FALSE
6192y777hx602g294533x232,loan_8900023,15/11/21 14:49,NA,NA,1654.91,NA,FALSE
5hi057519i2iz13yz430yxx8,loan_9943400,09/11/21 22:28,NA,NA,7838.74,NA,FALSE
6185i501668513425282651y,loan_8672946,08/11/21 17:37,NA,NA,1146.83,NA,FALSE
61z19h5h49x79xy42085z9g4,loan_8538121,29/11/21 15:23,NA,NA,4011.35,NA,FALSE
6179063ihi27h281hg61581y,loan_3548984,24/03/22 21:53,NA,NA,1050.2875,NA,FALSE
61h48ggxy8x6y4x625xhy701,loan_1542164,04/01/22 12:05,NA,NA,7151.81,NA,FALSE
618g399h7gg04937i0669iiz,loan_6915533,11/04/22 19:30,NA,NA,802.27,NA,FALSE
61xyz9y9gz67g9188yg5y5y1,loan_7421336,22/01/22 19:05,NA,NA,2360.82,NA,FALSE
6104z08516298y7i66351y3g,loan_2088571,04/12/21 23:12,NA,NA,1539.57,NA,FALSE
620h97z6146351h85464hzg4,loan_6509060,30/03/22 19:49,NA,NA,5182.27,NA,FALSE
616210y5i9g0687g1024018z,loan_0710701,09/10/21 17:29,NA,NA,1284.216,NA,FALSE
618x034zh4h378z04hi15h78,loan_1287228,12/11/21 0:33,NA,NA,7153.27,NA,FALSE
61705y6633g9gxz6yg8xy491,loan_3834999,05/11/21 11:26,NA,NA,3152.14,NA,FALSE
6189yx1g55z984z8x4yh6216,loan_3338577,15/11/21 23:13,NA,NA,7863.56,NA,FALSE
619339x275h27yh7hghxz002,loan_5002710,26/01/22 12:08,NA,NA,7883.27,NA,FALSE
618ix64z932igyxx4252y81y,loan_6738227,08/12/21 17:21,NA,NA,8759.27,NA,FALSE
618h847giy6xz533g1h19y52,loan_8522436,11/11/21 15:40,NA,NA,374.5265,NA,FALSE
61g913g8592z043x1hh15139,loan_8146657,10/02/22 13:18,NA,NA,4788.07,NA,FALSE
624hg7805267330z4145z831,loan_1166235,23/04/22 11:44,NA,NA,1276.77,NA,FALSE
5ii352i912hyx47hx3g3316x,loan_2518276,28/04/22 13:14,NA,NA,5693.27,NA,FALSE
61409yy65g9x6430y403x048,loan_3920010,04/02/22 21:17,NA,NA,9270.27,NA,FALSE
6196x83027y887y1g16x6xh2,loan_8847593,13/04/22 22:53,NA,NA,1005.94,NA,FALSE
619674gi8h2191640h0678hi,loan_7015100,11/01/22 21:36,NA,NA,612.47,NA,FALSE
58yz054zhg3977y551z6z81h,loan_5769889,13/12/21 13:20,NA,NA,9488.54,NA,FALSE
61z9z2z0z19gg84g89647hy2,loan_3995342,05/12/21 9:17,NA,NA,4379.27,NA,FALSE
61981370i41z270hzhy25649,loan_6416939,23/03/22 21:01,NA,NA,765.77,NA,FALSE
61899h1883410y537zxh71g3,loan_0637215,08/11/21 15:56,NA,NA,1492.704,NA,FALSE
6168i9zyx81y9z273hzy0686,loan_0455918,17/10/21 23:51,NA,NA,4788.07,NA,FALSE
618xzg1x35y39442z4z56i17,loan_3885008,12/11/21 11:57,8,12/11/21,4207.3915,17/03/22,TRUE
61h397iz3x9h707z35390x8g,loan_8905794,03/01/22 18:42,4,03/01/22,411.355,NA,TRUE
61691730609i26h0z6hy91h3,loan_8525710,15/11/21 1:28,8,NA,14599.27,NA,FALSE
618h8zhg0052g66iiyiyx7xx,loan_3449340,11/11/21 16:20,4,11/11/21,3889.951,14/01/22,TRUE
6227y15533h1954238zg483z,loan_5439628,08/03/22 15:22,6,08/03/22,2408.27,NA,TRUE
617302y5g0727g4hgyy60161,loan_2452127,27/12/21 11:12,6,27/12/21,2246.94,31/03/22,TRUE
615hx63z98562xyy2476hg1i,loan_7769864,07/10/21 8:56,4,07/10/21,729.27,13/11/21,TRUE
618x37y75g2446h215x79x95,loan_6308500,01/12/21 0:54,6,01/12/21,1591.4,NA,TRUE
61gzy15234izgzx46085y2x4,loan_4287816,09/02/22 20:10,8,NA,8759.416,NA,FALSE
60hiyxiyzz1y6643i0g41i9i,loan_6633286,27/10/21 15:29,12,27/10/21,4336.93,29/04/22,TRUE
619gx81995hiyhh38096h1g8,loan_3228503,30/04/22 22:51,6,30/04/22,6225.4473,NA,TRUE
618y9499ih0h6g5i90gx2257,loan_5282923,02/12/21 19:38,2,02/12/21,948.27,30/12/21,TRUE
620439859g39y8256xhg98ig,loan_2569184,09/02/22 16:00,8,09/02/22,2919.27,29/04/22,TRUE
62143gz0i89zyhy660hiyh97,loan_3839854,21/02/22 19:32,6,21/02/22,8029.27,NA,TRUE
619g1466079yy8zy545ih2zy,loan_8244329,21/11/21 22:01,6,21/11/21,1203.697,23/02/22,TRUE
61g913g8592z043x1hh15139,loan_6749340,21/01/22 7:07,6,21/01/22,5037,18/04/22,TRUE
61509y47y0z6759597i71zgy,loan_9021841,05/04/22 7:18,8,05/04/22,2319.94,NA,TRUE
61h548213991967y2727yh2x,loan_3616710,05/01/22 1:26,4,05/01/22,1010.466,28/02/22,TRUE
61i569758zy4i47xi53h6297,loan_2645790,12/02/22 12:32,2,12/02/22,528.155,05/03/22,TRUE
61y20z10i73i059x9y1yi766,loan_9145269,23/04/22 16:49,6,23/04/22,1762.22,NA,TRUE
5hh877946h44i6iy6591hy6h,loan_5213688,28/10/21 16:29,12,28/10/21,2700.27,NA,TRUE
5y10771524g5yi2yi8yz5hx6,loan_6146310,04/02/22 1:02,6,04/02/22,1052.2585,NA,TRUE
61h4799h7xy7288i032x8yg7,loan_5742075,04/01/22 11:42,12,04/01/22,3575.54,NA,TRUE
624hg7805267330z4145z831,loan_6986766,11/04/22 14:26,8,11/04/22,867.97,NA,TRUE
624354642272g45898z2yy85,loan_6424573,29/03/22 12:48,4,29/03/22,422.67,NA,TRUE
61722g273y0595y28hi1zhx8,loan_9822182,10/11/21 22:02,6,10/11/21,814.242,12/02/22,TRUE
61gx00x340gz642600zy4xi3,loan_6905366,18/12/21 9:40,12,18/12/21,4014.27,NA,TRUE
61z12y4h06xih2179701342i,loan_7986732,22/02/22 21:44,6,22/02/22,1896.54,NA,TRUE
6157646z52892ggh8yhgy06g,loan_7571150,01/10/21 14:41,4,01/10/21,768.2155,29/11/21,TRUE
622zy25x253hi3zz496h0396,loan_0483225,10/03/22 21:30,6,10/03/22,4743.54,NA,TRUE
6216ih09xh60480x9h99500y,loan_6712660,23/02/22 22:10,8,23/02/22,4890.27,NA,TRUE
605h075376353i751y7i9414,loan_8691725,20/12/21 9:25,6,20/12/21,1225.232,NA,TRUE
61i35860z7y10269y729y92x,loan_8503615,27/01/22 20:43,6,27/01/22,4049.4998,NA,TRUE
618hxz626xh8y00izz90h133,loan_4863287,24/11/21 14:45,4,24/11/21,720.4808,18/01/22,TRUE
61z5y1087gh95hhxgh659946,loan_4825488,30/11/21 0:13,4,30/11/21,3496.116,24/01/22,TRUE
61g291zy8y18593ihx109g0y,loan_9788476,18/04/22 21:32,6,18/04/22,844.61,NA,TRUE
61i0597yyx7x0391hxh385gy,loan_7507772,25/01/22 14:11,6,25/01/22,2062.2354,13/04/22,TRUE
61z9216623x04207gz7zii8g,loan_4953404,02/12/21 14:04,6,02/12/21,947.54,NA,TRUE
61gx00x340gz642600zy4xi3,loan_9821305,22/01/22 17:00,8,22/01/22,1422.77,NA,TRUE
61636h0171h3h82iyz6z0225,loan_8420243,11/10/21 0:21,8,11/10/21,4729.232,08/11/21,TRUE
58yz054zhg3977y551z6z81h,loan_5178442,13/01/22 7:39,12,NA,7058.37,NA,FALSE
60hx8i683057ix0z5i6h092y,loan_1605642,02/02/22 9:49,6,02/02/22,810.3,29/04/22,TRUE
61931xi68y665416igi211i0,loan_7894403,15/11/21 21:01,4,15/11/21,729.27,NA,TRUE
61i5712187h5869xz48gz9x4,loan_7593810,29/01/22 10:53,8,29/01/22,1904.57,NA,TRUE
5zgxzg366i6zxi3xx869z417,loan_6172388,08/01/22 16:01,1,08/01/22,7730.0649,NA,TRUE
5h058ix16y07759gg4xx8397,loan_2819509,24/11/21 16:11,8,24/11/21,9255.67,20/04/22,TRUE
61ih9y496y201x648z197xx7,loan_6735055,04/02/22 15:36,6,04/02/22,1985.6,NA,TRUE
6111yz6h85ygii10hyi5xhyx,loan_8549022,08/04/22 23:18,6,08/04/22,773.8,NA,TRUE
618zi7ig92z562hxiigzy869,loan_9799179,16/11/21 16:53,8,16/11/21,1601.4375,14/03/22,TRUE
61h6ii508x60319185585i64,loan_7673100,06/01/22 8:40,8,06/01/22,2898.1,02/04/22,TRUE
61x5xx31690340g37117y23i,loan_6713664,17/01/22 16:58,6,17/01/22,4344.1205,18/04/22,TRUE
6168805i00gh54446g705187,loan_4373919,29/04/22 21:28,6,29/04/22,1638.12,NA,TRUE
61943yy380135y60764hzgg9,loan_0162133,22/11/21 11:30,4,22/11/21,4394.3445,15/01/22,TRUE
619gx81995hiyhh38096h1g8,loan_2554842,11/02/22 13:33,6,NA,6427.6427,NA,FALSE
5x5hh4040x0098hix5h87534,loan_5980844,29/11/21 19:25,6,30/11/21,5333.38,28/02/22,TRUE
61h5g0hi6555h42909iz1h35,loan_2801751,05/01/22 8:53,6,05/01/22,765.989,29/03/22,TRUE
61gh316xh6h046h847h6i01g,loan_8322332,17/12/21 18:55,6,17/12/21,1167.27,14/03/22,TRUE
61yiyzxi299146iyy60741i9,loan_4683641,25/04/22 5:42,8,25/04/22,4496.8,NA,TRUE
618ii6030z7z188995y231xz,loan_1026601,13/11/21 11:41,1,13/11/21,1220.8885,26/11/21,TRUE
618z99xigzhx12z28y77477i,loan_9514314,14/01/22 16:31,2,14/01/22,648.24,14/02/22,TRUE
61771g78i9h89690z5hy3y02,loan_4369275,25/10/21 16:02,12,25/10/21,5072.77,NA,TRUE
60h38zh63hy11z2i727x0ghz,loan_0435206,21/04/22 19:13,6,21/04/22,2661.58,NA,TRUE
623ix68683671632h4h7x94i,loan_3821509,26/03/22 22:22,6,26/03/22,2627.27,NA,TRUE
61636h0171h3h82iyz6z0225,loan_2514551,11/11/21 22:52,8,11/11/21,4771.572,15/03/22,TRUE
62074x7864y10z515y71x643,loan_2102979,12/02/22 0:21,4,12/02/22,1641.04,18/04/22,TRUE
61945147z3i960xzh6h0zh30,loan_0637243,26/03/22 17:25,6,26/03/22,1124.2,NA,TRUE
6174580y68937hhxg52ixx9g,loan_7325093,23/10/21 13:44,4,23/10/21,1561.3678,NA,TRUE
6254x962972h46642y37g9h1,loan_7064304,11/04/22 21:52,6,11/04/22,1475.184,NA,TRUE
61gyxyx825z468gh21y0xx47,loan_2894171,17/12/21 14:02,4,17/12/21,1532.27,NA,TRUE
6157252i0x690xzx4hz9398h,loan_3517806,01/10/21 13:37,12,01/10/21,3685.77,NA,TRUE
619h918i46ziy7267g628h80,loan_8588675,23/11/21 22:17,8,23/11/21,4239.6575,01/04/22,TRUE
62336g86469i80z215274979,loan_0676448,17/04/22 13:01,6,17/04/22,4371.97,NA,TRUE
6185i501668513425282651y,loan_1358455,16/01/22 0:37,2,16/01/22,437.27,08/03/22,TRUE
6261y50g6656x83i7g8z3126,loan_7888248,21/04/22 16:40,8,21/04/22,5932.7173,NA,TRUE
617302y5g0727g4hgyy60161,loan_3211583,11/01/22 9:55,4,11/01/22,688.6455,15/03/22,TRUE
620722139y3432g0803h2y09,loan_1079570,16/02/22 10:36,6,16/02/22,4175.016,NA,TRUE
61z56i4izi4x6yg4i53y2xg2,loan_7280025,29/11/21 18:24,8,29/11/21,1349.77,28/03/22,TRUE
60z033z2zhg5h61z995zxh2x,loan_7654839,03/04/22 18:58,6,03/04/22,7656.97,NA,TRUE
60hiy8h02h6y0xyi7h271325,loan_7958671,22/10/21 16:57,12,22/10/21,765.04,09/04/22,TRUE
625g2ig1yz55z917z98z6611,loan_3463111,16/04/22 16:05,8,16/04/22,8029.27,NA,TRUE
615g918206zy11h1i02g83z3,loan_6622404,11/03/22 11:29,6,11/03/22,866.072,NA,TRUE
61771182465yxy1488z65848,loan_9009725,11/01/22 23:25,4,11/01/22,393.251,22/02/22,TRUE
616y382779z10493x4g1488y,loan_3601935,11/11/21 16:29,8,11/11/21,4270.0255,11/03/22,TRUE
61x5ih34ig9gi9gi1yh341yg,loan_5559813,04/02/22 15:02,6,04/02/22,3559.4435,NA,TRUE
6165065187y17yy1h44ix448,loan_5478749,11/10/21 23:00,1,11/10/21,2055.68,14/10/21,TRUE
626yy9192g7z189g82x69878,loan_3552738,30/04/22 0:28,6,30/04/22,2707.57,NA,TRUE
618i6z08y19z96585iz4g575,loan_8537382,20/12/21 14:45,6,20/12/21,2919.416,15/03/22,TRUE
617760172y4y4036hy1iyig9,loan_2625938,08/12/21 14:38,6,08/12/21,1188.44,15/03/22,TRUE
61981z5h8z698916x69ig696,loan_5583329,19/11/21 15:42,8,19/11/21,3339.531,NA,TRUE
61h3y9h2890678847z51yhy4,loan_8723499,20/04/22 9:46,4,20/04/22,538.74,NA,TRUE
58zi0hg834y3z45i24ix2761,loan_7670177,22/12/21 11:34,4,22/12/21,1337.1775,15/02/22,TRUE
614g8093z5gix2yzgg4zz694,loan_8916014,16/01/22 12:23,6,16/01/22,842.42,18/04/22,TRUE
62159401934z3811g65gh96z,loan_2902070,22/02/22 19:55,6,22/02/22,2919.27,NA,TRUE
61z96y9g604xxy9z7ih198x7,loan_8021184,09/04/22 21:44,6,09/04/22,5490.0818,NA,TRUE
5g1x9g565yz23y5ix85293g2,loan_6487928,02/01/22 19:48,8,02/01/22,853.37,02/05/22,TRUE
5iy46zg2z4zx6xz501h80853,loan_7817538,31/01/22 14:59,4,31/01/22,3814.2135,01/04/22,TRUE
5y05yhy6ygx930gzi7hx7g79,loan_6040646,22/01/22 22:35,6,22/01/22,3386.616,04/04/22,TRUE
62044xh8958xxix6zxxiz250,loan_3939638,08/03/22 9:27,6,08/03/22,1232.97,NA,TRUE
619i7hg28645yy5g3y83g8ih,loan_8560573,03/01/22 5:49,6,03/01/22,4707.77,28/03/22,TRUE
61g8gx7i2i219i6062hz0yxh,loan_3922607,29/01/22 12:00,6,29/01/22,5894.1295,29/04/22,TRUE
618xy71y6327480x0y91y74z,loan_9538526,24/12/21 10:55,6,24/12/21,6569.27,25/03/22,TRUE
6259g23y6g637290026h2gi8,loan_0238266,15/04/22 12:58,6,15/04/22,2919.27,NA,TRUE
61x3541h6y4433yzh36xz717,loan_1042676,15/01/22 17:09,4,15/01/22,758.616,14/03/22,TRUE
61z19h5h49x79xy42085z9g4,loan_4132097,29/11/21 15:24,4,29/11/21,2607.3775,30/01/22,TRUE
6189g50x329g1z35zxi6573i,loan_9629613,12/11/21 7:38,6,12/11/21,1159.24,15/02/22,TRUE
61899y3ggi49269i545349z0,loan_6787059,08/12/21 16:19,6,NA,2029.4,NA,FALSE
618y33x7528089756gzixxg4,loan_3984122,06/01/22 10:59,4,06/01/22,2218.6452,14/02/22,TRUE
61g3hh2iigzi38y55ix6x5g2,loan_2609890,10/12/21 17:39,6,10/12/21,1798.209,28/02/22,TRUE
615g650gxh4xy81i5h38zxz0,loan_0923213,19/04/22 13:40,6,19/04/22,6204.27,NA,TRUE
6192hh51h9662iy7zz788712,loan_4990339,15/11/21 16:21,4,15/11/21,441.0295,NA,TRUE
6189y1gg962779zzi3y4i1hy,loan_7945087,08/11/21 18:33,4,08/11/21,4222.5755,06/01/22,TRUE
61585i1gz0h4g7y9xy830414,loan_1190368,12/01/22 17:20,6,12/01/22,1428.61,31/03/22,TRUE
618g25iy5yx6848x287y331x,loan_1298344,28/04/22 2:09,6,28/04/22,3462.536,NA,TRUE
615x654h6g82hiz15x875h7i,loan_4799806,15/11/21 16:25,8,15/11/21,1072.443,11/03/22,TRUE
5y7036y2yyy8i82070677i97,loan_6250807,19/04/22 14:50,4,19/04/22,926.37,NA,TRUE
61916x1y9i324h6y5g5yh5i6,loan_4696840,14/11/21 14:14,4,14/11/21,806.65,23/12/21,TRUE
618h56zxx4ig7x8hzg0h2g58,loan_8750661,30/11/21 12:51,8,30/11/21,3368.95,10/03/22,TRUE
610i289i4yy4g4g208z28x95,loan_8760505,08/01/22 22:37,4,08/01/22,1166.54,NA,TRUE
61773x537yih5xh6yzy7xxyh,loan_4372225,01/01/22 20:37,2,01/01/22,1488.8131,17/01/22,TRUE
6260z18y50327h131y38z9iz,loan_9459247,20/04/22 19:32,6,20/04/22,3868.27,NA,TRUE
6170hh0514g1539xh4izhz83,loan_2668406,03/02/22 22:01,6,03/02/22,890.016,24/04/22,TRUE
61z2y8zi20x0h13yyz8i8xi0,loan_9515808,27/11/21 18:15,8,27/11/21,5408.8255,31/03/22,TRUE
619xx96y0igg0797y19z24z6,loan_1740238,24/11/21 19:39,8,24/11/21,1188.6225,NA,TRUE
61z642gig8xizg2456031509,loan_5660394,30/11/21 9:26,8,30/11/21,1839.6,NA,TRUE
617800yi560hz5zz11i267g6,loan_2518766,26/10/21 8:21,4,26/10/21,473.77,22/12/21,TRUE
61341024g00019y6g6h6577i,loan_2286312,08/04/22 0:30,4,08/04/22,635.83,NA,TRUE
6214471x3x557746y46i88xy,loan_9596048,21/02/22 20:30,6,21/02/22,1304.51,NA,TRUE
6201yg3444x7x4g4466101g6,loan_0651696,16/02/22 14:59,8,16/02/22,1379.262,NA,TRUE
616873115z46i11443yyz888,loan_0770490,14/10/21 13:27,8,14/10/21,1751.27,18/02/22,TRUE
616883063hi2i5h75yg9i86x,loan_6661506,26/11/21 18:38,4,26/11/21,762.85,28/11/21,TRUE
618gx1y0y06i1x1423i0222x,loan_4456692,12/11/21 23:48,4,13/11/21,765.843,14/01/22,TRUE
61g2yxy8ih9hh66xhx70y5x0,loan_9728813,24/02/22 12:59,2,24/02/22,779.494,28/03/22,TRUE
6220i6xgi14ih8h2365x8y29,loan_3260858,26/03/22 21:43,4,26/03/22,437.27,NA,TRUE
61z53z67781hz3i65341xg6h,loan_6308647,29/11/21 14:39,6,29/11/21,1146.392,23/02/22,TRUE
61z52i062x82zg741612ygx6,loan_4046210,29/11/21 20:40,1,29/11/21,1205.23,15/12/21,TRUE
61x70yx5yygx5ig15iyi836i,loan_1983458,11/03/22 12:27,8,11/03/22,1014.7,NA,TRUE
6165yzh794567yxx82272483,loan_4276466,12/10/21 12:50,12,12/10/21,6569.27,15/04/22,TRUE
6179gggi72yiiy269396049x,loan_0801347,27/10/21 15:51,6,27/10/21,3636.7286,02/02/22,TRUE
61473i29i1300z5469i43izy,loan_6691521,17/02/22 12:24,NA,NA,4867.1217,NA,FALSE
6174yz127ghh8gy7315y093z,loan_1471896,03/02/22 23:32,NA,NA,4196.77,NA,FALSE
609x6709x5i464h442i76g9y,loan_3870408,02/03/22 18:17,NA,NA,7189.04,NA,FALSE
5730993z50x8786245gy2yx3,loan_3676658,04/04/22 12:33,NA,NA,1524.24,NA,FALSE
622zy25x253hi3zz496h0396,loan_5515432,12/04/22 12:46,NA,NA,7225.54,NA,FALSE
618y55i4859658y1906g61h8,loan_7203552,10/11/21 17:58,NA,NA,3066,NA,FALSE
60ii774763z9405664227xxg,loan_2717393,08/11/21 17:15,NA,NA,8175.27,NA,FALSE
5730993z50x8786245gy2yx3,loan_0970318,20/12/21 13:34,NA,NA,3648.54,NA,FALSE
